"Creative name","Dimensions (width x height)","Third-party tag","Landing page URL","Expanding direction","Expands on hover (""Yes"" or ""No"")","Requires HTML5 (""Yes"" or ""No"")","Requires MRAID (""Yes"" or ""No"")","Requires ping for attribution (""Yes"" or ""No"")","Integration code (Optional)","Notes (Optional)"
"insotel-row_v1mp_AO_dis_rtg-1_BLACKFRIDAY_970x250","970x250","<iframe src=""https://ppj05.cdnwebcloud.com/INSOTEL/2024/11/bf/gb/970x250/index.html?n_o_ct=${CLICK_URL_ENC}&link=https://www.insotelhotelgroup.com/en?utm_source=v1mp&utm_medium=dis-rtg-1&utm_campaign=ao&utm_term=row&tc_alt=152012"" width=""970"" height=""250"" frameborder=""0"" scrolling=""no"" marginheight=""0"" marginwidth=""0""></iframe><script type=""text/javascript"" src=""//bucket.cdnwebcloud.com/n_one_vway_Insotel%20Hotel%20group.js?tc=152012&n_o_ord=${CACHEBUSTER}""></script>","https://www.insotelhotelgroup.com/en","","No","Yes","No","No","",""
"insotel-row_v1mp_AO_dis_rtg-1_BLACKFRIDAY_728x90","728x90","<iframe src=""https://ppj05.cdnwebcloud.com/INSOTEL/2024/11/bf/gb/728x90/index.html?n_o_ct=${CLICK_URL_ENC}&link=https://www.insotelhotelgroup.com/en?utm_source=v1mp&utm_medium=dis-rtg-1&utm_campaign=ao&utm_term=row&tc_alt=152013"" width=""728"" height=""90"" frameborder=""0"" scrolling=""no"" marginheight=""0"" marginwidth=""0""></iframe><script type=""text/javascript"" src=""//bucket.cdnwebcloud.com/n_one_vway_Insotel%20Hotel%20group.js?tc=152013&n_o_ord=${CACHEBUSTER}""></script>","https://www.insotelhotelgroup.com/en","","No","Yes","No","No","",""
"insotel-row_v1mp_AO_dis_rtg-1_BLACKFRIDAY_160x600","160x600","<iframe src=""https://ppj05.cdnwebcloud.com/INSOTEL/2024/11/bf/gb/160x600/index.html?n_o_ct=${CLICK_URL_ENC}&link=https://www.insotelhotelgroup.com/en?utm_source=v1mp&utm_medium=dis-rtg-1&utm_campaign=ao&utm_term=row&tc_alt=152014"" width=""160"" height=""600"" frameborder=""0"" scrolling=""no"" marginheight=""0"" marginwidth=""0""></iframe><script type=""text/javascript"" src=""//bucket.cdnwebcloud.com/n_one_vway_Insotel%20Hotel%20group.js?tc=152014&n_o_ord=${CACHEBUSTER}""></script>","https://www.insotelhotelgroup.com/en","","No","Yes","No","No","",""
"insotel-pt_v1mp_AO_dis_prs-1_BLACKFRIDAY_300x250","300x250","<iframe src=""https://ppj05.cdnwebcloud.com/INSOTEL/2024/11/bf/pt/300x250/index.html?n_o_ct=${CLICK_URL_ENC}&link=https://www.insotelhotelgroup.com/en?utm_source=v1mp&utm_medium=dis-prs-1&utm_campaign=ao&utm_term=pt&tc_alt=152015"" width=""300"" height=""250"" frameborder=""0"" scrolling=""no"" marginheight=""0"" marginwidth=""0""></iframe><script type=""text/javascript"" src=""//bucket.cdnwebcloud.com/n_one_vway_Insotel%20Hotel%20group.js?tc=152015&n_o_ord=${CACHEBUSTER}""></script>","https://www.insotelhotelgroup.com/en","","No","Yes","No","No","",""
"insotel-pt_v1mp_AO_dis_prs-1_BLACKFRIDAY_300x600","300x600","<iframe src=""https://ppj05.cdnwebcloud.com/INSOTEL/2024/11/bf/pt/300x600/index.html?n_o_ct=${CLICK_URL_ENC}&link=https://www.insotelhotelgroup.com/en?utm_source=v1mp&utm_medium=dis-prs-1&utm_campaign=ao&utm_term=pt&tc_alt=152016"" width=""300"" height=""600"" frameborder=""0"" scrolling=""no"" marginheight=""0"" marginwidth=""0""></iframe><script type=""text/javascript"" src=""//bucket.cdnwebcloud.com/n_one_vway_Insotel%20Hotel%20group.js?tc=152016&n_o_ord=${CACHEBUSTER}""></script>","https://www.insotelhotelgroup.com/en","","No","Yes","No","No","",""
"insotel-pt_v1mp_AO_dis_prs-1_BLACKFRIDAY_320x100","320x100","<iframe src=""https://ppj05.cdnwebcloud.com/INSOTEL/2024/11/bf/pt/320x100/index.html?n_o_ct=${CLICK_URL_ENC}&link=https://www.insotelhotelgroup.com/en?utm_source=v1mp&utm_medium=dis-prs-1&utm_campaign=ao&utm_term=pt&tc_alt=152017"" width=""320"" height=""100"" frameborder=""0"" scrolling=""no"" marginheight=""0"" marginwidth=""0""></iframe><script type=""text/javascript"" src=""//bucket.cdnwebcloud.com/n_one_vway_Insotel%20Hotel%20group.js?tc=152017&n_o_ord=${CACHEBUSTER}""></script>","https://www.insotelhotelgroup.com/en","","No","Yes","No","No","",""
"insotel-pt_v1mp_AO_dis_prs-1_BLACKFRIDAY_970x250","970x250","<iframe src=""https://ppj05.cdnwebcloud.com/INSOTEL/2024/11/bf/pt/970x250/index.html?n_o_ct=${CLICK_URL_ENC}&link=https://www.insotelhotelgroup.com/en?utm_source=v1mp&utm_medium=dis-prs-1&utm_campaign=ao&utm_term=pt&tc_alt=152018"" width=""970"" height=""250"" frameborder=""0"" scrolling=""no"" marginheight=""0"" marginwidth=""0""></iframe><script type=""text/javascript"" src=""//bucket.cdnwebcloud.com/n_one_vway_Insotel%20Hotel%20group.js?tc=152018&n_o_ord=${CACHEBUSTER}""></script>","https://www.insotelhotelgroup.com/en","","No","Yes","No","No","",""
"insotel-pt_v1mp_AO_dis_prs-1_BLACKFRIDAY_728x90","728x90","<iframe src=""https://ppj05.cdnwebcloud.com/INSOTEL/2024/11/bf/pt/728x90/index.html?n_o_ct=${CLICK_URL_ENC}&link=https://www.insotelhotelgroup.com/en?utm_source=v1mp&utm_medium=dis-prs-1&utm_campaign=ao&utm_term=pt&tc_alt=152019"" width=""728"" height=""90"" frameborder=""0"" scrolling=""no"" marginheight=""0"" marginwidth=""0""></iframe><script type=""text/javascript"" src=""//bucket.cdnwebcloud.com/n_one_vway_Insotel%20Hotel%20group.js?tc=152019&n_o_ord=${CACHEBUSTER}""></script>","https://www.insotelhotelgroup.com/en","","No","Yes","No","No","",""
"insotel-pt_v1mp_AO_dis_prs-1_BLACKFRIDAY_160x600","160x600","<iframe src=""https://ppj05.cdnwebcloud.com/INSOTEL/2024/11/bf/pt/160x600/index.html?n_o_ct=${CLICK_URL_ENC}&link=https://www.insotelhotelgroup.com/en?utm_source=v1mp&utm_medium=dis-prs-1&utm_campaign=ao&utm_term=pt&tc_alt=152020"" width=""160"" height=""600"" frameborder=""0"" scrolling=""no"" marginheight=""0"" marginwidth=""0""></iframe><script type=""text/javascript"" src=""//bucket.cdnwebcloud.com/n_one_vway_Insotel%20Hotel%20group.js?tc=152020&n_o_ord=${CACHEBUSTER}""></script>","https://www.insotelhotelgroup.com/en","","No","Yes","No","No","",""
"insotel-pt_v1mp_AO_dis_rtg-1_BLACKFRIDAY_300x250","300x250","<iframe src=""https://ppj05.cdnwebcloud.com/INSOTEL/2024/11/bf/pt/300x250/index.html?n_o_ct=${CLICK_URL_ENC}&link=https://www.insotelhotelgroup.com/en?utm_source=v1mp&utm_medium=dis-rtg-1&utm_campaign=ao&utm_term=pt&tc_alt=152021"" width=""300"" height=""250"" frameborder=""0"" scrolling=""no"" marginheight=""0"" marginwidth=""0""></iframe><script type=""text/javascript"" src=""//bucket.cdnwebcloud.com/n_one_vway_Insotel%20Hotel%20group.js?tc=152021&n_o_ord=${CACHEBUSTER}""></script>","https://www.insotelhotelgroup.com/en","","No","Yes","No","No","",""
"insotel-pt_v1mp_AO_dis_rtg-1_BLACKFRIDAY_300x600","300x600","<iframe src=""https://ppj05.cdnwebcloud.com/INSOTEL/2024/11/bf/pt/300x600/index.html?n_o_ct=${CLICK_URL_ENC}&link=https://www.insotelhotelgroup.com/en?utm_source=v1mp&utm_medium=dis-rtg-1&utm_campaign=ao&utm_term=pt&tc_alt=152022"" width=""300"" height=""600"" frameborder=""0"" scrolling=""no"" marginheight=""0"" marginwidth=""0""></iframe><script type=""text/javascript"" src=""//bucket.cdnwebcloud.com/n_one_vway_Insotel%20Hotel%20group.js?tc=152022&n_o_ord=${CACHEBUSTER}""></script>","https://www.insotelhotelgroup.com/en","","No","Yes","No","No","",""
"insotel-pt_v1mp_AO_dis_rtg-1_BLACKFRIDAY_320x100","320x100","<iframe src=""https://ppj05.cdnwebcloud.com/INSOTEL/2024/11/bf/pt/320x100/index.html?n_o_ct=${CLICK_URL_ENC}&link=https://www.insotelhotelgroup.com/en?utm_source=v1mp&utm_medium=dis-rtg-1&utm_campaign=ao&utm_term=pt&tc_alt=152023"" width=""320"" height=""100"" frameborder=""0"" scrolling=""no"" marginheight=""0"" marginwidth=""0""></iframe><script type=""text/javascript"" src=""//bucket.cdnwebcloud.com/n_one_vway_Insotel%20Hotel%20group.js?tc=152023&n_o_ord=${CACHEBUSTER}""></script>","https://www.insotelhotelgroup.com/en","","No","Yes","No","No","",""
"insotel-pt_v1mp_AO_dis_rtg-1_BLACKFRIDAY_970x250","970x250","<iframe src=""https://ppj05.cdnwebcloud.com/INSOTEL/2024/11/bf/pt/970x250/index.html?n_o_ct=${CLICK_URL_ENC}&link=https://www.insotelhotelgroup.com/en?utm_source=v1mp&utm_medium=dis-rtg-1&utm_campaign=ao&utm_term=pt&tc_alt=152024"" width=""970"" height=""250"" frameborder=""0"" scrolling=""no"" marginheight=""0"" marginwidth=""0""></iframe><script type=""text/javascript"" src=""//bucket.cdnwebcloud.com/n_one_vway_Insotel%20Hotel%20group.js?tc=152024&n_o_ord=${CACHEBUSTER}""></script>","https://www.insotelhotelgroup.com/en","","No","Yes","No","No","",""
"insotel-pt_v1mp_AO_dis_rtg-1_BLACKFRIDAY_728x90","728x90","<iframe src=""https://ppj05.cdnwebcloud.com/INSOTEL/2024/11/bf/pt/728x90/index.html?n_o_ct=${CLICK_URL_ENC}&link=https://www.insotelhotelgroup.com/en?utm_source=v1mp&utm_medium=dis-rtg-1&utm_campaign=ao&utm_term=pt&tc_alt=152025"" width=""728"" height=""90"" frameborder=""0"" scrolling=""no"" marginheight=""0"" marginwidth=""0""></iframe><script type=""text/javascript"" src=""//bucket.cdnwebcloud.com/n_one_vway_Insotel%20Hotel%20group.js?tc=152025&n_o_ord=${CACHEBUSTER}""></script>","https://www.insotelhotelgroup.com/en","","No","Yes","No","No","",""
"insotel-pt_v1mp_AO_dis_rtg-1_BLACKFRIDAY_160x600","160x600","<iframe src=""https://ppj05.cdnwebcloud.com/INSOTEL/2024/11/bf/pt/160x600/index.html?n_o_ct=${CLICK_URL_ENC}&link=https://www.insotelhotelgroup.com/en?utm_source=v1mp&utm_medium=dis-rtg-1&utm_campaign=ao&utm_term=pt&tc_alt=152026"" width=""160"" height=""600"" frameborder=""0"" scrolling=""no"" marginheight=""0"" marginwidth=""0""></iframe><script type=""text/javascript"" src=""//bucket.cdnwebcloud.com/n_one_vway_Insotel%20Hotel%20group.js?tc=152026&n_o_ord=${CACHEBUSTER}""></script>","https://www.insotelhotelgroup.com/en","","No","Yes","No","No","",""
"insotel-it_v1mp_AO_dis_prs-1_BLACKFRIDAY_300x250","300x250","<iframe src=""https://ppj05.cdnwebcloud.com/INSOTEL/2024/11/bf/it/300x250/index.html?n_o_ct=${CLICK_URL_ENC}&link=https://www.insotelhotelgroup.com/it?utm_source=v1mp&utm_medium=dis-prs-1&utm_campaign=ao&utm_term=it&tc_alt=152027"" width=""300"" height=""250"" frameborder=""0"" scrolling=""no"" marginheight=""0"" marginwidth=""0""></iframe><script type=""text/javascript"" src=""//bucket.cdnwebcloud.com/n_one_vway_Insotel%20Hotel%20group.js?tc=152027&n_o_ord=${CACHEBUSTER}""></script>","https://www.insotelhotelgroup.com/it","","No","Yes","No","No","",""
"insotel-it_v1mp_AO_dis_prs-1_BLACKFRIDAY_300x600","300x600","<iframe src=""https://ppj05.cdnwebcloud.com/INSOTEL/2024/11/bf/it/300x600/index.html?n_o_ct=${CLICK_URL_ENC}&link=https://www.insotelhotelgroup.com/it?utm_source=v1mp&utm_medium=dis-prs-1&utm_campaign=ao&utm_term=it&tc_alt=152028"" width=""300"" height=""600"" frameborder=""0"" scrolling=""no"" marginheight=""0"" marginwidth=""0""></iframe><script type=""text/javascript"" src=""//bucket.cdnwebcloud.com/n_one_vway_Insotel%20Hotel%20group.js?tc=152028&n_o_ord=${CACHEBUSTER}""></script>","https://www.insotelhotelgroup.com/it","","No","Yes","No","No","",""
"insotel-it_v1mp_AO_dis_prs-1_BLACKFRIDAY_320x100","320x100","<iframe src=""https://ppj05.cdnwebcloud.com/INSOTEL/2024/11/bf/it/320x100/index.html?n_o_ct=${CLICK_URL_ENC}&link=https://www.insotelhotelgroup.com/it?utm_source=v1mp&utm_medium=dis-prs-1&utm_campaign=ao&utm_term=it&tc_alt=152029"" width=""320"" height=""100"" frameborder=""0"" scrolling=""no"" marginheight=""0"" marginwidth=""0""></iframe><script type=""text/javascript"" src=""//bucket.cdnwebcloud.com/n_one_vway_Insotel%20Hotel%20group.js?tc=152029&n_o_ord=${CACHEBUSTER}""></script>","https://www.insotelhotelgroup.com/it","","No","Yes","No","No","",""
"insotel-it_v1mp_AO_dis_prs-1_BLACKFRIDAY_970x250","970x250","<iframe src=""https://ppj05.cdnwebcloud.com/INSOTEL/2024/11/bf/it/970x250/index.html?n_o_ct=${CLICK_URL_ENC}&link=https://www.insotelhotelgroup.com/it?utm_source=v1mp&utm_medium=dis-prs-1&utm_campaign=ao&utm_term=it&tc_alt=152030"" width=""970"" height=""250"" frameborder=""0"" scrolling=""no"" marginheight=""0"" marginwidth=""0""></iframe><script type=""text/javascript"" src=""//bucket.cdnwebcloud.com/n_one_vway_Insotel%20Hotel%20group.js?tc=152030&n_o_ord=${CACHEBUSTER}""></script>","https://www.insotelhotelgroup.com/it","","No","Yes","No","No","",""
"insotel-it_v1mp_AO_dis_prs-1_BLACKFRIDAY_728x90","728x90","<iframe src=""https://ppj05.cdnwebcloud.com/INSOTEL/2024/11/bf/it/728x90/index.html?n_o_ct=${CLICK_URL_ENC}&link=https://www.insotelhotelgroup.com/it?utm_source=v1mp&utm_medium=dis-prs-1&utm_campaign=ao&utm_term=it&tc_alt=152031"" width=""728"" height=""90"" frameborder=""0"" scrolling=""no"" marginheight=""0"" marginwidth=""0""></iframe><script type=""text/javascript"" src=""//bucket.cdnwebcloud.com/n_one_vway_Insotel%20Hotel%20group.js?tc=152031&n_o_ord=${CACHEBUSTER}""></script>","https://www.insotelhotelgroup.com/it","","No","Yes","No","No","",""
"insotel-it_v1mp_AO_dis_prs-1_BLACKFRIDAY_160x600","160x600","<iframe src=""https://ppj05.cdnwebcloud.com/INSOTEL/2024/11/bf/it/160x600/index.html?n_o_ct=${CLICK_URL_ENC}&link=https://www.insotelhotelgroup.com/it?utm_source=v1mp&utm_medium=dis-prs-1&utm_campaign=ao&utm_term=it&tc_alt=152032"" width=""160"" height=""600"" frameborder=""0"" scrolling=""no"" marginheight=""0"" marginwidth=""0""></iframe><script type=""text/javascript"" src=""//bucket.cdnwebcloud.com/n_one_vway_Insotel%20Hotel%20group.js?tc=152032&n_o_ord=${CACHEBUSTER}""></script>","https://www.insotelhotelgroup.com/it","","No","Yes","No","No","",""
"insotel-it_v1mp_AO_dis_rtg-1_BLACKFRIDAY_300x250","300x250","<iframe src=""https://ppj05.cdnwebcloud.com/INSOTEL/2024/11/bf/it/300x250/index.html?n_o_ct=${CLICK_URL_ENC}&link=https://www.insotelhotelgroup.com/it?utm_source=v1mp&utm_medium=dis-rtg-1&utm_campaign=ao&utm_term=it&tc_alt=152033"" width=""300"" height=""250"" frameborder=""0"" scrolling=""no"" marginheight=""0"" marginwidth=""0""></iframe><script type=""text/javascript"" src=""//bucket.cdnwebcloud.com/n_one_vway_Insotel%20Hotel%20group.js?tc=152033&n_o_ord=${CACHEBUSTER}""></script>","https://www.insotelhotelgroup.com/it","","No","Yes","No","No","",""
"insotel-it_v1mp_AO_dis_rtg-1_BLACKFRIDAY_300x600","300x600","<iframe src=""https://ppj05.cdnwebcloud.com/INSOTEL/2024/11/bf/it/300x600/index.html?n_o_ct=${CLICK_URL_ENC}&link=https://www.insotelhotelgroup.com/it?utm_source=v1mp&utm_medium=dis-rtg-1&utm_campaign=ao&utm_term=it&tc_alt=152034"" width=""300"" height=""600"" frameborder=""0"" scrolling=""no"" marginheight=""0"" marginwidth=""0""></iframe><script type=""text/javascript"" src=""//bucket.cdnwebcloud.com/n_one_vway_Insotel%20Hotel%20group.js?tc=152034&n_o_ord=${CACHEBUSTER}""></script>","https://www.insotelhotelgroup.com/it","","No","Yes","No","No","",""
"insotel-it_v1mp_AO_dis_rtg-1_BLACKFRIDAY_320x100","320x100","<iframe src=""https://ppj05.cdnwebcloud.com/INSOTEL/2024/11/bf/it/320x100/index.html?n_o_ct=${CLICK_URL_ENC}&link=https://www.insotelhotelgroup.com/it?utm_source=v1mp&utm_medium=dis-rtg-1&utm_campaign=ao&utm_term=it&tc_alt=152035"" width=""320"" height=""100"" frameborder=""0"" scrolling=""no"" marginheight=""0"" marginwidth=""0""></iframe><script type=""text/javascript"" src=""//bucket.cdnwebcloud.com/n_one_vway_Insotel%20Hotel%20group.js?tc=152035&n_o_ord=${CACHEBUSTER}""></script>","https://www.insotelhotelgroup.com/it","","No","Yes","No","No","",""
"insotel-it_v1mp_AO_dis_rtg-1_BLACKFRIDAY_970x250","970x250","<iframe src=""https://ppj05.cdnwebcloud.com/INSOTEL/2024/11/bf/it/970x250/index.html?n_o_ct=${CLICK_URL_ENC}&link=https://www.insotelhotelgroup.com/it?utm_source=v1mp&utm_medium=dis-rtg-1&utm_campaign=ao&utm_term=it&tc_alt=152036"" width=""970"" height=""250"" frameborder=""0"" scrolling=""no"" marginheight=""0"" marginwidth=""0""></iframe><script type=""text/javascript"" src=""//bucket.cdnwebcloud.com/n_one_vway_Insotel%20Hotel%20group.js?tc=152036&n_o_ord=${CACHEBUSTER}""></script>","https://www.insotelhotelgroup.com/it","","No","Yes","No","No","",""
"insotel-it_v1mp_AO_dis_rtg-1_BLACKFRIDAY_728x90","728x90","<iframe src=""https://ppj05.cdnwebcloud.com/INSOTEL/2024/11/bf/it/728x90/index.html?n_o_ct=${CLICK_URL_ENC}&link=https://www.insotelhotelgroup.com/it?utm_source=v1mp&utm_medium=dis-rtg-1&utm_campaign=ao&utm_term=it&tc_alt=152037"" width=""728"" height=""90"" frameborder=""0"" scrolling=""no"" marginheight=""0"" marginwidth=""0""></iframe><script type=""text/javascript"" src=""//bucket.cdnwebcloud.com/n_one_vway_Insotel%20Hotel%20group.js?tc=152037&n_o_ord=${CACHEBUSTER}""></script>","https://www.insotelhotelgroup.com/it","","No","Yes","No","No","",""
"insotel-it_v1mp_AO_dis_rtg-1_BLACKFRIDAY_160x600","160x600","<iframe src=""https://ppj05.cdnwebcloud.com/INSOTEL/2024/11/bf/it/160x600/index.html?n_o_ct=${CLICK_URL_ENC}&link=https://www.insotelhotelgroup.com/it?utm_source=v1mp&utm_medium=dis-rtg-1&utm_campaign=ao&utm_term=it&tc_alt=152038"" width=""160"" height=""600"" frameborder=""0"" scrolling=""no"" marginheight=""0"" marginwidth=""0""></iframe><script type=""text/javascript"" src=""//bucket.cdnwebcloud.com/n_one_vway_Insotel%20Hotel%20group.js?tc=152038&n_o_ord=${CACHEBUSTER}""></script>","https://www.insotelhotelgroup.com/it","","No","Yes","No","No","",""
